restaurant_name,location_name,street,city,state,zipcode,coordinate,google_place_id,Error?,place_id_verification,match_status,match_confidence,match_method,verified_place_id,match_notes
Bon Banh Mi,South Mt. Pleasant,1440 Ben Sawyer Blvd #1404,Mt Pleasant,SC,29464,0101000020E61000000C25EE0CAEF653C0B092EA9678654040,ChIJDfARAw1x_ogRIbb0L6TaM0w,,Corrected: 1440 Ben Sawyer Blvd #1404 (conf: 0.60),MATCHED,0.95,claude_verified,,Matched to HS row 714
Bonnie's,Williamsburg,398 Manhattan Ave,Brooklyn,NY,11211,0101000020E61000001502B9C4917C52C004CAA65CE15B4440,ChIJbQc9ABZZwokRMAK6C-Ekxg4,,Valid: Bonnie's (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 72
Brass,NoMad,7 E 27th St,New York,NY,10016,0101000020E6100000507FAC962A7F52C0F4BAEAA6395F4440,ChIJ81FEDgBZwokR6hAwPtR8c-o,,Valid: BRASS (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 630
Breeze,Greenpoint,595 Manhattan Ave,Brooklyn,NY,11222,0101000020E61000008BA5E066D77C52C066A474968D5C4440,ChIJayMXxXBZwokRq41Uj462dS0,,Valid: Breeze (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 388
Brenda's French Soul Food,Tenderloin,652 Polk St,San Francisco,CA,94102,0101000020E6100000BA13ECBFCE9A5EC03D5FB35C36E44240,ChIJZ9s5SJeAhYARIX3Fxl6oj6c,,Valid: Brenda's French Soul Food (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 171
Brenda's Meat & Three,NOPA,919 Divisadero St,San Francisco,CA,94115,0101000020E61000004E250340159C5EC02235ED629AE34240,ChIJBZ2nB7GAhYAR1BUmlCHczaw,,Valid: Brenda's Meat & Three (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 172
Briscola,Crown Heights,798a Franklin Ave,Brooklyn,NY,11238,0101000020E6100000E681A7264F7D52C097658442E9554440,ChIJD6W7CwBbwokRwO5z7BMo7-M,,Valid: Briscola Trattoria (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 458
Brooklyn Brewery,Williamsburg,79 N 11th St,Brooklyn,NY,11249,0101000020E61000001406835C4B7D52C0149F720A6A5C4440,ChIJUaAuMl1ZwokRt0-S_ynnRtc,,Valid: Brooklyn Brewery (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 363
Brooklyn French Bakers,Carroll Gardens,273 Columbia St,Brooklyn,NY,11231,0101000020E6100000D8A5DF833B8052C0263186CD64574440,ChIJr5AmcG9bwokR4WQblfK0Nuw,,Valid: Brooklyn French Bakers (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 666
Brooklyn French Bakers,Park Slope,510 2nd St,Brooklyn,NY,11215,0101000020E61000002CAEE207957E52C0CE97B013E1554440,ChIJ6c4obKdbwokRQ85KP3H8zVQ,,Valid: Brooklyn French Bakers (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 682
Brooklyn Kolache,Bedford-Stuyvesant,520 DeKalb Ave,Brooklyn,NY,11205,0101000020E6100000FD7A6B062B7D52C03A0A4AAB69584440,ChIJe1O4wpRbwokRu8RmeM2Xji4,,Valid: Brooklyn Kolache (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 665
Brown Dog Deli,Harleston Village,225 Calhoun St,Charleston,SC,29401,0101000020E6100000CC0BB08F4EFC53C0745FCE6C57644040,ChIJHRq3Sw56_ogRsVgGoXhhptQ,,Valid: Brown Dog Deli (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 371
Burgers and Beer,West Village,170 West 4th Street,New York,NY,10014,0101000020E610000033F8905F188052C0F38C880DBB5D4440,ChIJz1tFP_9ZwokR1NewYt9iemw,,Valid: Burgers & Beer (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 488
Bus Stop,Pacific Heights,1901 Union St,San Francisco,CA,94123,0101000020E6100000DA03ADC0909B5EC03CA06CCA15E64240,ChIJiyfOTtuAhYARdqz7WudgtMU,,Valid: Bus Stop (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 234
Butcher's Daughter,Nolita,19 Kenmare St,New York,NY,10012,0101000020E610000056E6F71AA97F52C002CCA1C63E5C4440,ChIJiYsEnohZwokR8oZK_TgmSjY,,Valid: The Butcher's Daughter (conf: 1.00),MATCHED,0.95,claude_verified,,Matched to HS row 257
Butcher's Daughter,Nolita - Market,19 Kenmare St,New York,NY,10012,0101000020E6100000B3E4F7AFAA7F52C0B079CBC5425C4440,ChIJiYsEnohZwokR8oZK_TgmSjY,,Valid: The Butcher's Daughter (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 258
Butcher's Daughter,Williamsburg,271 Metropolitan Ave,Brooklyn,NY,11211,0101000020E61000005073A69D577D52C03502365A7F5B4440,ChIJ3UuR-ONZwokRrKPqaJPKbxw,,Valid: The Butcher's Daughter (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 249
Cafe Blackbird at FarCon,FarCon,39 S 5th St,Brooklyn,NY,11249,,,,Not found,UNMATCHED,0.0,,,Not matched to any HubSpot record
Cafe Boulud,Upper East Side,100 E 63rd St,New York,NY,10065,0101000020E61000002D944C4EED7D52C0560DC2DCEE614440,ChIJCcAxi5RYwokRdUqdw5_FHIk,,Valid: Café Boulud (conf: 0.60),MATCHED,1.0,high_similarity,,Matched to HS row 616
Cafe Colette,Williamsburg,79 Berry St,Brooklyn,NY,11249,0101000020E6100000BC8AE8224B7D52C0DA81E060215C4440,ChIJBanVDl1ZwokROc3C9FpKZ78,,Valid: Cafe Colette (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 384
Cafe Llama,The Spiral,66 Hudson Blvd,New York,NY,10001,,ChIJ1UFNgYNZwokRcHhfzdnHmpc,,Invalid: Partial address match (0.67),MATCHED,0.95,claude_verified,,Matched to HS row 190
Cafe Mado,Prospect Heights,791 Washington Ave,Brooklyn,NY,11238,0101000020E6100000E62D0DB29B7D52C07EDAF2DB21564440,ChIJrwTqaQBbwokRaK-iQfAWdG4,,Valid: Cafe Mado (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 838
Cafe Ornithology,Bushwick,1037 Broadway,Brooklyn,NY,11221,0101000020E61000009D3935E1A87B52C0A504B3F803594440,ChIJJUQ7iB9dwokRbAA0O_h71C4,,Valid: Cafe Ornithology (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 771
Caffe Sport,North Beach,574 Green St,San Francisco,CA,94133,0101000020E61000006D84DA9D269A5EC0E279FC9461E64240,ChIJB60QZ_GAhYARnFPG-x5vDxE,,Valid: Caffé Sport (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 633
California Kahve,California Kahve,320 Bowling Green Dr,San Francisco,CA,94122,0101000020E610000064D23A05549D5EC0B96C74CE4FE24240,ChIJMQznWQCHhYARYJ1o3D-rn04,,Valid: California Kahve (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 763
Callie's Hot Little Biscuit,King Street,476 1/2 King St,Charleston,SC,29403,0101000020E61000005BD3BCE314FC53C001A5A14621654040,ChIJzwStSmp6_ogRoa1vyarpiqI,,Valid: Callie's Hot Little Biscuit (conf: 1.00),UNMATCHED,0.0,,,Not matched to any HubSpot record
Callie's Hot Little Biscuit,Meeting Street,188 Meeting St,Charleston,SC,29401,0101000020E61000006B60AB048BFB53C0C61858C7F1634040,ChIJdz9mtA16_ogRnHxmONzNzn4,,Valid: Callie's Hot Little Biscuit (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 210
Call Me Pearl,LoDo,1600 20th St,Denver,CO,80202,0101000020E61000001F1B37EBC23F5AC030B95164ADE04340,ChIJnRgAtIF5bIcRGydGN3SuxAs,,Valid: Call Me Pearl (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 697
Cane Pazzo,Hanahan,1276 Yeamans Hall Rd,Hanahan,SC,29410,0101000020E61000002484A2D4B90054C06975CD3F55734040,ChIJq3O-uX9j_ogR-6_C55gFKmo,,Invalid: Address match (0.96),MATCHED,1.0,high_similarity,,Matched to HS row 468
Cappone's,West Village,11 Abingdon Square,New York,NY,10014,0101000020E6100000334C6E3A548052C08CFE0BDF575E4440,ChIJCyBHPpVZwokRC6gW4m48gHU,,Corrected: 11 Abingdon Square (conf: 0.64),UNMATCHED,0.0,,,Not matched to any HubSpot record
Carissa's Bakery,Amagansett,221 Pantigo Rd,East Hampton,NY,11937,0101000020E6100000C679EEF3CE0A52C04B570B47EB7B4440,ChIJEdyFBDK76IkRbHAIKMcZYls,,Valid: Carissa's the Bakery - Amagansett (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 685
Carissa's Bakery,East Hampton,68 Newtown Ln,East Hampton,NY,11937,0101000020E61000006A6803B0010C52C06E30D461857B4440,ChIJU7y0tKO66IkRgwM_iWVfvTA,,Invalid: Address match (0.96),MATCHED,1.0,verified_place_id,,Matched to HS row 742
Carissa's Bakery,Sag Harbor,3 Bay St,Sag Harbor,NY,11963,0101000020E61000007F0AECD6D71252C0944A1D893C804440,ChIJMQ84NJ296IkRs9bjYEIYZK0,,Valid: Carissa's the Bakery - Sag Harbor (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 741
Carlotto,Union Square,100 E 19th St,New York,NY,10003,0101000020E6100000E3DF675C387F52C050A6D1E4625E4440,ChIJJ8hFlKFZwokRFmzhJg7Qofo,,Valid: Carlotto (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 239
Carmine Street Beers,West Village,52 A Carmine St,New York,NY,10014,0101000020E6100000FB90A6223B8052C04753E63D715D4440,ChIJ5fF_9ZJZwokRvdVUZVpa2_I,,Valid: Carmine Street Beers (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 498
Carne,RiNo,2601 Larimer St,Denver,CO,80205,0101000020E610000075B7A1180F3F5AC072FE261422E14340,ChIJ8Vb5wQp5bIcRRcMRMAEzqbI,,Valid: Carne RiNo (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 813
Carriage House,West Village,142 W 10th St,New York,NY,10014,0101000020E6100000AD3E32A60C8052C043F1743C055E4440,ChIJlzm4NCRZwokRGSjvjX5yFvI,,Valid: Carriage House NYC (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 385
Carta,West Village,35 Bedford St,New York,NY,10014,0101000020E61000006DEF6481408052C03F3646B8635D4440,ChIJKzDkIQBZwokR1_OvS4ohkRg,,Invalid: Address match (0.93),MATCHED,1.0,verified_place_id,,Matched to HS row 711
Cart Driver,LoHi,2239 W 30th Ave,Denver,CO,80211,0101000020E6100000534B299EE9405AC05CDDFB6541E14340,ChIJNbOe0ll5bIcRy71yQ4mqEvQ,,Valid: Cart Driver Lo-Hi (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 860
Castro Indian Restaurant & Bar,The Castro,468 Castro St,San Francisco,CA,94114,0101000020E61000004D124BCADD9B5EC0B29E5A7D75E14240,ChIJETxWCZN_j4ARf1B301i5-ys,,Valid: Castro Indian Restaurant & Bar (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 335
Catbird Kitchen,3770 Walnut St,3770 Walnut St,Denver,CO,80205,0101000020E610000095DD27A23A3E5AC0AD8E77A27FE24340,ChIJb5O0PRB5bIcRfoGf0CQ7tTw,,Invalid: Address match (0.93),MATCHED,1.0,high_similarity,,Matched to HS row 700
Cecilia,East Village,97 St Marks Pl,New York,NY,10009,0101000020E61000007BE4C578037F52C00127DBC01D5D4440,ChIJOxW7qFFZwokR-KdRrjd3o9w,,Valid: Cecilia (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 416
Cha Cha Tang,West Village,257 6th Ave,New York,NY,10014,0101000020E61000003B8C497F2F8052C052D7DAFB545D4440,ChIJteQQa4RZwokRxrQRw-hpCqI,,Valid: Cha Cha Tang (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 366
Chambers,Tribeca,94 Chambers St #1,New York,NY,10007,0101000020E610000020CC92A57B8052C0F844E8B1775B4440,ChIJjZgvTx9awokRrET0kpr3d4k,,Valid: 94 Chambers St (conf: 0.80),MATCHED,1.0,high_similarity,,Matched to HS row 481
Champagne Tiger,East Colfax,601 E Colfax Ave,Denver,CO,80203,0101000020E6100000D4E87A47B23E5AC0BC08AE4DBEDE4340,ChIJtTnJEwB5bIcR8L30_aQs7fk,,Valid: Champagne Tiger (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 793
Charles Pan-Fried Chicken,Harlem,340 W 145th St,New York,NY,10039,0101000020E6100000BC0CB55C6C7C52C0A67796C569694440,ChIJJ4MKaqP3wokRO-Z7EJaXyOk,,Valid: Charles Pan-Fried Chicken (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 754
Charles Pan-Fried Chicken,Harlem,439 W 125th St,New York,NY,10027,0101000020E6100000DD274701227D52C0BD4CB96702684440,ChIJgZ9BHmX3wokRbTO_1t6253k,,Valid: Charles Pan-Fried Chicken (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 764
Charles Pan-Fried Chicken,Upper West Side,146 W 72nd St,New York,NY,10023,0101000020E61000000E85CFD6C17E52C0501A6A1492634440,ChIJ7_ptNH72wokRWJ29NvzJSd0,,Valid: Charles Pan-Fried Chicken (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 723
Chef's Lounge Founders,LoDo,1400 Curtis Street,Denver,CO,80204,,ChIJV1h2zs94bIcRXeIfiIV0nEo,,Corrected: 1400 Curtis Street (conf: 0.61),UNMATCHED,0.0,,,Not matched to any HubSpot record
Chelsea Living Room,Chelsea,243 W 14th St,New York,NY,10011,0101000020E610000078B81D1A168052C01B47ACC5A75E4440,ChIJD0k97wBZwokRQIQ9ioXsZD8,,Valid: Chelsea Living Room (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 658
Chinta Thai,Greenpoint,157 Franklin St,Brooklyn,NY,11222,0101000020E610000051AB13FE4F7D52C04D1F532CAF5D4440,ChIJizcRni5ZwokRq-qMYfpKxB4,,Valid: Chinta Thai (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 273
Chouquet's,Chouquet's,2500 Washington,San Francisco,CA,94115,0101000020E61000000C7F3CAAD09B5EC0808351A456E54240,ChIJOyho5cWAhYARuJobf2VcbM0,,Valid: Chouquet's (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 228
Clam Bar,Amagansett,2025 Montauk Hwy,Amagansett,NY,11930,0101000020E6100000630B410ECA0252C0AEDBFBAFCE7F4440,ChIJa9Ma4Nit6IkRZL9USMZ5EU0,,Invalid: Address match (0.94),MATCHED,1.0,verified_place_id,,Matched to HS row 717
Claro,Gowanus,284 3rd Avenue,Brooklyn,NY,11215,0101000020E6100000A9DBD9571E7F52C0C1E44691B5564440,ChIJGVQqnFVawokRltzLtx5fMhM,,Valid: Claro (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 144
Clerks,Downtown,181 Church St,Charleston,SC,29401,0101000020E61000006AC18BBE82FB53C0F451465C00644040,ChIJ3SLViw16_ogRsA3UC7FXOIk,,Corrected: 181 Church St (conf: 0.62),UNMATCHED,0.0,,,Not matched to any HubSpot record
Coche Comedor,Amagansett,74A Montauk Hwy,Amagansett,NY,11930,0101000020E61000009C445DD56B0952C055476124857C4440,ChIJe_iMsOm76IkREotBMvZu2A4,,Valid: Coche Comedor (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 722
Coffee Bar by The Refuge,Isle of Palms,1517 Palm Blvd suite a,Isle of Palms,SC,29451,0101000020E61000003AAFB14B54F253C0C3B986191A654040,ChIJ7TpSoTJz_ogRYDJ42AYrARo,,Valid: The Refuge Coffee Bar (conf: 0.70),MATCHED,1.0,verified_place_id,,Matched to HS row 625
Coleman Public House,Mt. Pleasant,427 W Coleman Blvd,Mt Pleasant,SC,29464,0101000020E6100000713AC95697F853C0F7ADD689CB654040,ChIJ__n0Xvpw_ogRCHZKuExfVMk,,Valid: Coleman Public House (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 564
Collina,Russian Hill,1550 Hyde St,San Francisco,CA,94109,0101000020E6100000DE0033DFC19A5EC08BC3995FCDE54240,ChIJVVWZC-yAhYARTO9lj9HYPlQ,,Valid: Collina (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 247
Colonia Verde,Fort Greene,219 Dekalb Ave,Brooklyn,NY,11205,0101000020E6100000CEBF435F217E52C024C3639A48584440,ChIJrXze-rlbwokRl3G4x1txJgk,,Valid: Colonia Verde (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 252
Commodore II,LES,14 Loisaida Ave,New York,NY,10009,0101000020E6100000E04CFA1EC77E52C0EF750AC4505C4440,ChIJfZlRiPZZwokRNti0HrCP_pw,,Valid: Commodore II (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 241
Crave Fishbar,Midtown,945 2nd Ave,New York,NY,10022,0101000020E610000014CE6E2D937E52C06902452C62644440,ChIJBUB1-eJYwokRwqGsIIvAPls,,Valid: Crave Fishbar (conf: 1.00),MATCHED,0.95,claude_verified,,Matched to HS row 52
Crave Fishbar,Upper West Side,428 Amsterdam Ave,New York,NY,10024,0101000020E6100000F566D47C957E52C0AF7AC03C64644440,ChIJ2yJVA4ZYwokRKTXTy269gSY,,Corrected: 428 Amsterdam Ave (conf: 0.61),UNMATCHED,0.0,,,Not matched to any HubSpot record
Crave Sushi Bar,Midtown East,947 2nd Ave,New York,NY,10022,0101000020E6100000F59F353FFE7D52C062BF27D6A9604440,ChIJkdJZKBRZwokRwhNrDEm_t8c,,Valid: Crave Sushi Bar (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 166
Crif Dogs,East Village,113 St Marks Pl,New York,NY,10009,0101000020E6100000081296C1F57E52C02AA918B3125D4440,ChIJd4cu_9RZwokROtuVsYCgPAE,,Valid: Crif Dogs (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 16
Criollas Hell's Kitchen,Hell's Kitchen,888 8th Ave,New York,NY,10019,0101000020E61000002E02637D037F52C0B85A272EC7614440,ChIJjUWl9U9ZwokRqu0xrtIv_4M,,Invalid: Address match (0.94),MATCHED,1.0,verified_place_id,,Matched to HS row 629
Criollas West Village,West Village,333 6th Ave,New York,NY,10014,0101000020E610000048348122168052C023BA675DA35D4440,ChIJZ-5Z2OtZwokR5QGPIp0IJVE,,Valid: Criollas | Baked Empanadas - West Village (conf: 0.80),MATCHED,0.8511627906976744,high_similarity,,Matched to HS row 84
Crown Shy,Financial District,70 Pine Street,New York,NY,10005,0101000020E6100000DC68006F818052C043AD69DE715A4440,ChIJ__9LNBZawokREnkOiVx7ydc,,Valid: Crown Shy (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 1
Cruise Room,LoDo,1600 17th St CO,Denver,CO,80202,0101000020E6100000A6F33C13F53F5AC057A53EDA49E04340,ChIJ6QdWCZh5bIcRzjkjBPT0rEI,,Valid: Cruise Room (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 698
Cubby's,Hells Kitchen,630 10th Ave,New York,NY,10036,0101000020E6100000F7393E5A9C7F52C0D8101C9771614440,ChIJrX0iSu5ZwokRYg6me9J5obs,,Valid: Cubby's (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 269
Dacha,Polk Gulch,1085 Sutter St,San Francisco,CA,94109,0101000020E6100000A1212DDFC49A5EC04B6DF310D7E44240,ChIJwzLVbKSBhYAROU9e3ep4_BU,,Invalid: Address match (0.94),MATCHED,1.0,verified_place_id,,Matched to HS row 490
Dalida,Mission,101 Montgomery St,San Francisco,CA,94129,,ChIJ-0oK-amHhYARzNhyX0KQcEg,,Invalid: Address match (0.81),MATCHED,1.0,verified_place_id,,Matched to HS row 297
Dalila's,Cannonborough Elliotborough,441 Meeting St Suite F,Charleston,SC,29403,0101000020E6100000035E66D828FC53C050340F6091654040,ChIJNXJ234B7_ogRva6P1mgPOw0,,Valid: Dalila's (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 551
Dashi,Park Circle,1262 Remount Rd,North Charleston,SC,29406,0101000020E61000001E8997A773FF53C0D99596917A734040,ChIJLQTTP69l_ogRPQLNc7SiSas,,Valid: Dashi (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 207
Davey's Ice Cream,East Village,309 9th Street,New York,NY,10003,0101000020E610000054889688247F52C0EA518432555D4440,ChIJBxhQcdtZwokRZZDSUen2K1w,,Valid: Davey's Ice Cream (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 6
Davey's Ice Cream,Greenpoint,74 Meserole Ave,Brooklyn,NY,11222,0101000020E6100000A9AEE701117D52C0B95C29B3FE5C4440,ChIJn4uvV0FZwokRXcHdLy6Og_M,,Valid: Davey's Ice Cream (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 142
Davey's Ice Cream,Moynihan Train Hall,421 8th Ave,New York,NY,10001,0101000020E6100000DA823017BC7F52C0A3F6B1CF39604440,ChIJxwZzzNdZwokRMyNu9LzW1wM,,Valid: Davey's Ice Cream (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 51
Dear Strangers,West Village,147 W 4th St,New York,NY,10012,0101000020E610000003ED0E29068052C017D86322A55D4440,ChIJY9Lf7W9ZwokR9G-2TSrck04,,Valid: Dear Strangers (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 516
Debajo,NoMad,44 W 29th St,New York,NY,10001,0101000020E610000022FAB5F5537F52C009719B5F835F4440,ChIJoxar_y9ZwokRIM6a4HXsuo4,,Valid: Debajo (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 536
Decades Pizza,Ridgewood,690 Woodward Ave,Queens,NY,11385,0101000020E61000001B7EB18FF87952C056F1E693395A4440,ChIJy-XYyNtfwokRnFoJaxU7k0A,,Invalid: Partial address match (0.76),MATCHED,1.0,verified_place_id,,Matched to HS row 664
designers collab coffee.,Williamsburg,96 A N 5th St,Brooklyn,NY,11249,0101000020E6100000D8028C787C7D52C0969C6E34DB5B4440,ChIJ3y1LyTFZwokRMC-XUpi7Nxw,,Valid: designers collab coffee. (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 881
Deux Luxe,SoHo,384 Broome St,New York,NY,10012,0101000020E610000035D82F33C77F52C0C95DDFE23C5C4440,ChIJHfEjK2NZwokRf4WuY_AYrdw,,Valid: Deux Luxe (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 832
Dhamaka,Lower East Side,119 Delancey St,New York,NY,10002,0101000020E61000002F713F3B3B7F52C009CC9E5FEF5B4440,ChIJJyPbJe1ZwokRu8dDEOqAYDc,,Valid: Dhamaka (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 89
Diner,Williamsburg,85 Broadway,Brooklyn,NY,11249,0101000020E6100000EBE5779ACC7D52C0F9A3A833F75A4440,ChIJvzYmKtlbwokRHye6SmfknDM,,Invalid: Address match (0.98),MATCHED,1.0,verified_place_id,,Matched to HS row 170
Dive Bar Pizza,Montauk,466 W Lake Dr,Montauk,NY,11954,0101000020E6100000B438E5481BFC51C09097A6156F894440,ChIJu0_07FZV74kRhDxteFg83aU,,Valid: Dive Bar Pizza (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 718
Dive Bar Pizza - Slice Counter,Montauk,466 W Lake Dr,Montauk,NY,11954,0101000020E6100000E844E53B0AFC51C04E5DE1997C894440,ChIJu0_07FZV74kRhDxteFg83aU,,Invalid: Address match (0.81),MATCHED,1.0,verified_place_id,,Matched to HS row 812
Diwali Indian Cuisine,Mission,1499 Valencia St,San Francisco,CA,94110,0101000020E6100000A9A67FA4E39A5EC0B1B7DE80E0DF4240,ChIJvfU3rUt_j4ARsfgMLoRcZ6s,,Valid: Diwali Indian Cuisine (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 858
Doubles,Amagansett,12 Amagansett Square,Amagansett,NY,11930,0101000020E6100000D523D78A050952C0B6DEEEE3B27C4440,ChIJqzMtFVex6IkRInzRqRHL-Rc,,Invalid: Address match (0.99),MATCHED,1.0,verified_place_id,,Matched to HS row 709
Doubles,Sag Harbor,51 Division St,Sag Harbor,NY,11963,0101000020E61000004C20DBE8D21252C0427A8A1C22804440,ChIJ39X6ISW96IkRoIzjNhNeAHY,,Corrected: 51 Division St (conf: 0.61),UNMATCHED,0.0,,,Not matched to any HubSpot record
Dragon Horse,SOMA,917 Folsom St,San Francisco,CA,94107,0101000020E6100000FF092E56D4995EC03CAA5093CFE34240,ChIJc4jk1ZWBhYARkZIS5HmVER8,,Valid: Dragon Horse (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 189
Due West,West Village,189 W 10th St,New York,NY,10014,0101000020E610000012A2724E368052C0FE321D5E055E4440,ChIJEyUgYZRZwokRETFRosKubF8,,Valid: Due West (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 429
Dumpling Time,Design District,11 Division St,San Francisco,CA,94103,0101000020E6100000EB24B616C1995EC04042DEBC82E24240,ChIJ1anaJC1-j4ARf_9BjfDowt8,,Valid: Dumpling Time Design District (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 300
Dumpling Time,Mission Bay,191 Warriors Way,San Francisco,CA,94158,0101000020E6100000F109C41FE0985EC0EAF41CDD49E24240,ChIJR2AhaXJ_j4ARScj6r58240E,,Valid: Dumpling Time (conf: 0.80),MATCHED,1.0,verified_place_id,,Matched to HS row 302
Echo Bravo,Bushwick,445 Troutman St,Brooklyn,NY,11237,0101000020E61000007220DA7DFD7A52C0B46C52769F5A4440,ChIJMS1iB4lfwokR-nGBu-VwMZ0,,Valid: Echo Bravo (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 898
Edmund's Oast Brewing Co.,Wagener Terrace,1505 King St #115,Charleston,SC,29405,0101000020E61000007B6B60AB04FD53C0F279C5538F684040,ChIJGU5FivB6_ogRzmmp7eKqMtQ,,Valid: Edmund's Oast Brewing Co. (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 677
EJ's Luncheonette,Upper East Side,1271 3rd Ave,New York,NY,10021,0101000020E6100000935FF5366C7D52C020B3B3E89D624440,ChIJm8GloepYwokRKQQXHlt9X9w,,Valid: EJ's Luncheonette (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 789
Elephant District,Dumbo,9 Old Fulton St,Brooklyn,NY,11201,0101000020E6100000994C46CE997F52C08A0A70CFF9594440,ChIJIQFtrv1bwokRkEaNwb8ltZQ,,Valid: Elephant District (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 313
Elephant Sushi,Fillmore,400 Grove St,San Francisco,CA,94102,0101000020E61000009BA26C431C9B5EC02110F2E2A2E34240,ChIJcVyMiSmBhYARK9hpjwu_JcQ,,Valid: Elephant Sushi (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 260
Elephant Sushi,Russian Hill,1916 Hyde St,San Francisco,CA,94109,0101000020E61000009C68260DCD9A5EC00E01263545E64240,ChIJIXme1uiAhYARonEfUDgz0A4,,Valid: Elephant Sushi (conf: 1.00),MATCHED,1.0,verified_place_id,,Matched to HS row 259
